total_amount,high_risk_items_count,checkout_duration_seconds,is_new_shipping_address,is_fraud
1232.1879017554552,1,70.62240044853705,0,0
235.12668667639258,1,228.53581998642304,1,0
436.33708208038814,0,398.3215265298451,0,0
405.23248081363,0,93.30170846929033,0,0
618.6915280764977,0,606.1621165989297,0,0
352.50353961492806,0,296.54212737520817,1,0
1712.0276080627452,0,240.56421995296333,0,0
176.53415732671377,0,262.57726761048053,1,0
465.89190789218856,1,329.04551414765695,0,0
690.3081026162768,0,113.42688737386392,0,0
665.6364296879036,1,224.319897687732,0,0
1178.0352579347496,0,83.57725318181915,0,0
242.24031197917938,1,40.83460857740752,1,0
820.8591427142123,0,332.4404890917583,1,0
128.5017239783493,1,110.71181882212832,1,0
664.5129081372719,1,163.7673705127718,1,0
335.44857387202137,0,416.8851051116408,0,0
629.6211742015921,2,48.144864226554276,1,1
2617.9025502373547,1,106.81965707639672,1,0
466.20161795464014,0,413.7334523123004,0,0
1884.787814042992,0,147.93839029001674,0,1
1443.6352240958504,0,75.6434646942399,1,0
2056.523597245298,0,330.9702050171066,0,0
2060.781985194445,0,38.48142862435346,1,1
641.4469845919936,0,218.5329359535577,1,0
766.5759160973163,4,34.00849201930208,1,1
355.35507148957305,0,76.55454553810492,1,0
1960.4334650974977,0,281.5494704693738,0,0
660.1166787764308,1,457.8811892779542,0,0
40.0,0,961.7436247497433,0,0
371.8894100484294,0,142.85668798085194,0,0
76.38856742603717,1,616.0373597264655,0,0
663.6794414753358,0,1186.6038870400819,0,0
1046.7535260440227,0,509.7914795923593,0,0
207.3174516451913,1,165.29945028151377,0,0
733.0683566702644,0,203.66065092956902,1,0
166.78653733845826,1,181.67401454338744,1,0
633.2106414574034,1,85.87732146399611,0,0
2465.2298835933707,1,17.981110916424505,0,0
631.5704415741923,0,1116.7768430544893,0,0
1207.8179660589965,0,110.96365621564453,0,0
1391.6145175356396,1,215.08757939336977,0,0
1077.9558393213208,0,54.208014219380935,1,0
61.05535366757752,0,274.5676242009735,0,0
546.7594208059304,2,230.9404835204037,1,1
862.5045037138219,0,230.15510229984588,0,0
113.42550084964537,0,600.1394518362016,1,0
3544.463609251779,1,109.36633388921715,0,0
138.80183467721952,0,102.83705197533037,0,0
651.0624991663813,2,298.8867812130642,0,0
1119.3188257319393,1,392.88771727547095,0,0
928.6417483278525,1,409.1562095825277,0,0
228.59448836879693,0,158.44547876604855,0,0
1685.390034105044,0,63.98505555842176,0,0
131.59646876056127,0,888.6854509997687,0,0
814.4124748077963,0,631.0704246710856,0,0
418.73949251567643,0,75.14433770094836,1,0
3754.2951524885552,4,204.187650307024,1,1
276.4787658882395,1,670.3966214292155,0,0
719.8713431468673,0,175.858913806511,1,0
830.6536851092145,1,251.09834864097854,0,0
374.9496210341395,1,627.6280527433623,0,0
184.0073272102231,1,76.52121481736219,0,0
320.6064975661269,1,145.5990780446641,0,0
2822.768507234051,0,98.13088191226369,0,0
154.37175226217227,0,687.9190058843982,0,0
504.2755157318779,0,218.18916953763915,0,0
905.8525811881935,0,26.788521026312146,1,1
1068.3095072074182,0,217.84406997371977,0,0
119.94719648833882,0,286.15238118634255,0,0
194.17550604590073,0,304.14615816785755,1,0
467.85610919894174,0,325.0057564226094,0,0
929.7870357277577,0,733.8605958061089,0,0
232.0615790623703,0,136.00442416868967,1,0
593.5178634588086,0,420.1958751982559,0,0
370.09598441790445,0,164.70500738625958,0,0
404.6674635331887,1,100.0743987845082,1,0
151.85513768735518,0,168.60171847260864,0,0
684.2122569225287,1,93.97321582831736,0,0
456.6547900627818,0,121.64925323987138,0,0
707.1686768433318,1,531.1434447238576,0,0
725.4389500801508,0,383.57276815787014,0,0
393.63249689102395,0,52.47578215220382,0,0
454.6751218227434,0,217.71610266131998,0,0
1502.3534845991683,0,452.3487316612204,0,0
652.9973968521889,1,160.53090142638408,0,0
753.8595364944644,1,47.37614898397778,0,0
62.52490181032199,1,352.7163832990133,0,0
147.09737091254647,0,326.6305179320741,0,0
1538.3645696960166,4,80.11713564452558,0,0
213.58825336043313,0,128.61132550215342,1,0
948.4946887114833,0,401.6316099939913,0,0
381.5553146063459,0,248.6119911298903,0,0
522.7430257475513,0,1059.9573103642615,0,0
244.93867018367453,0,235.4420296351861,0,0
469.5947580390425,0,101.98748735015346,1,0
1081.011663904088,0,1068.3966578381473,0,0
446.3184016464102,1,104.98953987851085,0,0
369.94117546586574,0,144.52349710285807,0,0
1302.161817804961,0,146.3999980557515,0,0
632.7269628405471,0,79.06090029959171,0,0
1088.6130750951172,0,146.37564741774676,0,0
540.3279858081823,0,78.01798166052464,0,0
497.1639198406063,0,221.12550566552184,0,0
423.9345593666867,0,163.52793100850928,0,0
1566.2805385649165,0,317.28993588486253,1,0
1847.817797150575,1,171.21120301838477,1,0
844.4162230334308,2,50.56283932773883,1,0
720.1917446929308,1,80.08151219617508,0,0
1975.7625945207017,0,283.35693314882894,0,0
559.0335036760807,0,76.83521791389119,0,0
1977.2800195020268,0,296.793314758624,0,0
4222.063418169446,0,62.55339468695988,0,0
355.46195334965745,1,55.68376589404,0,0
263.9687235820336,0,69.20008599925404,0,0
478.311616848648,1,25.12104957503603,0,0
315.82200304935344,1,81.12189415717437,0,0
75.61362206887719,0,232.92471495497549,0,0
1013.315891005877,0,442.61173186542743,0,0
384.4946020309332,1,655.2389895182246,0,0
94.20225149888107,0,590.4634296525119,0,0
1508.3449743047681,0,206.74624912779325,1,0
440.08782273915824,0,370.7000341166319,0,0
696.9859802445585,0,321.51771185610323,0,0
480.19423116537587,1,264.37574970678264,0,0
645.6442699482725,0,79.94892100133788,0,0
274.48802427425017,0,147.66162345680394,0,0
1064.0792020001943,0,295.0182519659131,0,0
576.5330354930686,0,97.55777742648216,1,0
182.7923094805618,1,99.85049025453321,0,0
499.0492297296291,0,49.34990866145171,0,0
895.0683349622982,2,312.64345174255004,1,0
94.47065241102223,0,1034.1420744206378,0,0
166.65410818743612,1,110.12401926439533,0,0
89.62710369239589,0,78.21019792804707,0,0
1297.4311732435335,1,45.45654349073714,1,1
119.88680074091891,1,258.5752740434135,0,0
98.58138347621713,0,291.01600875614804,1,0
1101.9678621437986,0,149.7032882424701,0,0
2057.2648932861603,1,399.6104387013733,0,0
354.2107076075161,0,374.33820049362174,0,0
95.52631839185929,0,261.12348264550894,1,0
186.0984205764091,1,265.32156009498664,0,0
199.43230481612764,0,190.03451100862105,0,0
112.68954346734208,1,185.809688157237,0,0
355.18616423420985,0,135.0291061056826,0,0
135.60398394588586,1,264.2674148650224,1,0
1909.0739102082175,0,21.302204154956215,0,0
216.36400580380942,1,167.12614055098084,0,0
131.49744676134543,1,261.1574705211833,0,0
776.2617633390407,1,338.7952508453091,0,0
959.7486246157383,1,95.37215943597519,1,0
540.5514362562348,1,251.28882315371487,1,0
1817.1411267472563,1,129.04313414768293,1,0
211.90184855991376,1,223.94863885427486,0,0
135.05030894482374,0,287.937250638847,1,0
918.109683679877,0,302.1482897392175,0,0
299.71516282307863,0,888.3700711106837,0,0
324.1170612254444,1,396.3285885758339,0,0
338.96755982056516,0,330.7431120527694,0,0
692.3340606743615,1,786.4262733949898,1,0
772.673891504545,1,244.45033853841807,0,0
201.9770930905261,1,185.06746407154066,1,0
527.087552052349,1,148.1356238835562,0,0
435.68106094469925,2,400.1815355977305,0,0
174.02962230444112,0,311.0080850662178,0,0
9064.063703623142,2,69.9439639281693,0,1
806.4118957875478,0,167.56747506555806,0,0
2014.6872374868367,0,185.31110960227548,0,0
124.25552642136725,0,558.9991517976769,0,0
1675.8159404380524,2,177.09347673392483,0,0
564.1606002220852,2,106.42129745840721,0,1
2007.7934218730518,0,148.42533404974202,1,0
241.39310512982334,0,199.01864079507564,0,0
386.3427969316355,2,212.2234150798048,0,0
423.23316172405214,0,552.692586585196,0,0
1949.738231694379,0,302.7064050211382,0,0
1228.3972523002524,2,94.68126706485059,0,0
212.84383108344167,0,238.51657627298005,1,0
2284.141287916729,0,61.91700351987537,0,0
200.79453167283347,2,126.54161052215005,1,0
162.91540092714573,1,209.803101397275,0,0
459.23202770833745,0,82.04732045387385,0,0
238.11447202048254,1,179.94396704978402,0,1
447.41207438186063,1,188.83229272202684,0,0
262.8769020747268,0,64.78136394192501,1,0
464.6829089477386,2,291.06619130927805,1,1
1450.6176006163562,0,205.78746500942958,0,0
260.12821641497925,1,136.37811906807,0,0
444.59463390867563,1,462.5368985920967,0,0
846.5398268564873,1,207.71699311534957,0,0
2174.6526556108934,1,373.93201674990246,0,0
374.32883558696193,0,105.62355105713415,1,0
135.6571106221594,0,431.48131016795446,0,0
216.2376857183988,1,269.11086387381806,0,0
1010.6662755951506,0,262.37731310288734,0,0
496.0421960173822,0,129.288445838508,0,0
427.3826480845298,2,300.0874542918526,0,0
339.15316978692215,2,76.206362484524,0,0
279.6387141645353,0,53.7823009984921,0,0
246.96393357546987,1,931.0531992704716,0,0
386.05266280732155,0,41.30230555667651,0,0
113.78967342606643,1,114.80935600223175,0,0
279.3215311675152,1,132.8431150426727,0,0
330.2770939321168,0,299.45837596664467,0,0
691.9743868581646,0,146.7796863178085,0,0
109.79746946614607,0,164.08019800322282,0,0
1104.406086496501,0,127.08124803174047,0,0
132.16661023500424,0,347.2712201166987,0,0
698.0803855627042,0,230.63610352275302,0,0
2036.765452257477,0,169.37544770693725,0,0
1104.7997471959063,2,426.6993483224452,0,0
253.21220353138887,0,793.8805666408767,1,0
1009.456684611351,3,38.348375390476704,1,1
9004.562552700389,1,64.8678531938389,0,0
424.14102660803445,2,225.81478605366664,0,0
1916.3576528308658,0,152.79519867212807,0,0
947.3383508721796,2,115.13148388705095,0,0
353.4033239958075,1,160.68932790613945,1,0
355.7032927996876,0,76.02810756729082,0,0
41.39690461988064,1,194.45551107052722,0,0
725.141726548036,0,181.13093563159813,0,0
316.4873125148632,0,290.25754797048006,0,0
73.81417032431237,0,97.02648910895539,0,0
1240.7649944419359,3,27.87402307695392,1,1
1614.4954540689369,2,172.56060973912855,1,0
628.1945348938218,0,216.26948935266105,0,0
69.20491193981648,1,35.43550077815549,0,0
125.21016063304414,0,107.75042121535222,0,0
230.9259436809406,0,265.995308096259,1,0
449.13689485332816,0,172.2342682357625,0,0
1337.3764216522964,1,221.42337871132577,0,0
1396.275376974251,1,366.9561332218405,0,0
363.4566835255036,0,89.27609370203659,1,0
615.1016241937605,0,101.64134881392259,1,0
483.25390379304497,0,311.80708738468155,0,0
142.166476621802,0,60.98153625530292,0,0
1629.5999682183551,0,340.25014554393914,0,0
530.0492028601413,0,153.59298272610266,0,0
101.52652138957966,0,248.93232369218578,0,0
665.9896925868326,0,129.50161340416687,0,0
50.102145736330655,1,72.03549290583621,0,0
710.538277644526,1,171.33700380330689,0,0
231.1881240247537,1,391.3758037384674,0,0
90.37578221282561,0,128.68157163423157,0,0
513.6767051033094,1,108.49527951173468,1,0
1553.739126938233,1,281.43676148305826,0,0
1062.4083528552915,1,238.54622231852082,0,0
255.3243141954314,2,247.01955446463728,0,0
1956.6152522447805,1,74.27233657670845,0,0
1218.05842418169,0,135.60570715147813,0,0
294.6974599847392,0,61.41398063009369,0,0
3174.2497369145285,1,40.02316633142862,1,1
1595.8809928102023,1,161.18627754120504,0,0
433.584541440476,1,339.1284198358967,0,0
102.2148615853318,0,63.61934221749489,0,0
1882.4826597692374,0,971.5097992440172,0,1
267.525014591455,2,63.593258122651584,1,1
497.39799242559684,1,124.08719872109894,0,0
157.93062621200315,1,98.64542112025596,0,0
577.998270211845,1,264.40455569320625,0,0
176.28436056491998,0,185.55890204142705,0,0
261.1631743751963,1,151.8704136726344,0,0
2162.9884102666283,0,133.36334598828603,1,0
306.4337769517354,0,126.81705217985314,0,0
409.0140507868198,0,200.87412882151185,0,0
3823.5298782373147,0,445.8680054991019,1,0
345.44342100362167,1,124.0952994656577,0,0
292.8835052257683,2,1025.770010863035,0,0
198.87420224453587,0,256.4919239890582,1,0
236.62201939423923,1,409.2868371413149,0,0
215.73507377460302,1,43.855078955134,1,0
1356.8382466707415,0,393.0260398066891,1,0
3421.7021817117793,1,201.92355575209527,0,0
75.3798555386876,1,637.1820578146572,0,0
105.06928458370335,0,615.1750324068386,1,0
348.7069658482409,0,263.18278159631313,0,0
216.95075420289777,1,1978.7886919152556,0,0
212.06922307164837,2,808.0286768936871,0,0
99.69652254080682,1,73.29699189721967,0,0
2249.385960688199,0,105.62257289468923,0,0
727.776679108678,0,309.45063323658206,1,0
1012.9913492148787,1,38.65041749960425,0,0
3524.9685079010624,1,34.159426958889355,0,1
1111.622550032305,1,44.523278243024876,1,1
819.8114364166581,1,99.52593625476415,1,0
1688.141463174899,1,278.0364677410196,0,0
2190.9204461077447,1,174.18789245654696,0,0
1078.7144226412347,0,247.87368469858757,0,0
224.4310343318603,0,352.4344582774876,1,0
345.46933557240266,0,23.59865802027393,0,0
2697.20227801592,0,139.9563363692455,0,0
1444.8984026812839,1,193.15766714087704,0,0
1148.0463362145038,0,343.11259814962244,0,0
198.15571008106957,0,679.4801289345446,0,0
452.500299743422,1,734.0864861034245,1,0
118.75349445524876,1,212.74727899974323,0,0
279.17224623830543,0,85.22510587823652,0,0
315.9654402001428,0,329.63102955773826,0,0
1162.284871832031,2,193.7882238041731,1,0
260.46517329762946,0,52.1815925360018,0,0
446.05974180225024,3,97.30847870758494,0,0
351.07295474058674,0,47.01855780997734,1,0
670.6379901868825,1,168.98107049490773,0,0
1042.6863807859577,0,300.36387011339883,0,0
42.917358344879325,0,154.67841872500748,0,0
495.283607052411,0,106.8258580879808,0,0
562.3625483718856,1,563.9910890609461,0,0
247.9330334049265,1,309.7491935109201,0,0
117.44417692041495,2,910.4008724223679,0,0
1904.5860346392742,0,67.88255310689553,1,1
725.1113097027784,0,324.72422267627115,0,0
821.9396457785382,0,198.33938690909227,0,0
266.4175131370412,1,308.3629177151005,1,0
242.1558794216795,0,217.96727156403838,0,0
405.38471979339084,0,143.0685452153007,0,0
432.4580603306247,0,144.30989691180014,0,0
347.5564943614707,1,140.8721687881743,0,0
2509.8737762468904,1,91.41806993601638,1,0
665.9922146929828,1,316.5220932443797,1,0
1323.5628351267371,0,141.06648809153378,1,0
725.3527992873951,0,207.74136405091252,0,0
71.49250313628386,1,218.32351096127286,1,0
466.09904858654807,0,87.53288762303366,0,0
1558.3552254793508,2,55.201284677412445,1,0
62.17761864176134,0,724.3389522959209,0,0
1244.420116337933,1,202.18451808554417,0,0
1187.2667032303848,0,240.12719224986284,0,0
444.08856218203647,0,159.0344844993883,0,0
181.77572251250118,1,227.38172366117183,0,0
271.1426013681188,0,288.3199729412384,0,0
388.82662538490274,0,175.88636188920506,0,0
76.11618656043277,1,47.79848691990711,0,0
278.9868156613073,0,262.0978997497835,0,0
451.48103485024666,0,103.92706625457903,0,0
646.6728870296164,0,129.52486662237462,0,0
331.7313358098667,1,285.2903361094386,0,0
155.19937148150817,0,868.6913234899062,1,0
1630.0074147409289,0,63.645432850383855,1,0
269.41497086387045,0,134.80061916439485,1,0
398.8075645112084,0,171.96188173058283,0,0
95.12280697185484,0,669.0268541550148,0,0
336.1218905294894,2,149.9479707807199,0,0
959.954043805518,1,183.19015124005958,1,0
857.466296824921,0,148.7184546468169,1,0
747.9429372484236,0,59.15578314737175,0,0
865.403094586383,0,66.35189398395877,1,0
197.2935933000717,0,146.3055744736807,0,0
2864.3628602093854,0,24.503924995236872,1,0
40.0,0,186.5854332043148,1,0
861.1715345635869,0,311.4335752629405,0,0
639.8607257792452,0,55.03510735108343,1,0
593.1941580938133,1,175.89664545486016,0,0
70.60392425925585,0,179.64038725131113,0,0
439.7921430504466,1,648.2702401175947,0,0
1190.39438146963,0,80.27782952394018,1,0
49.36803367537524,1,350.1041248098366,0,0
275.6437399188088,1,195.70904338431302,0,0
267.2931566613098,0,145.41706908843148,1,0
1265.261059103968,1,412.5856955002979,0,0
512.1702655504333,0,296.3188655340624,0,0
1105.970660966621,0,229.18876210838025,1,0
3548.4701306276106,0,337.28587003691234,0,0
797.6446243201922,0,122.26790514604866,0,0
1754.8684402005438,1,2095.9794428564396,0,0
458.05925568556546,2,326.6213218899982,0,0
78.1814273885618,0,436.3307805352827,0,0
1928.4579620671263,0,91.63047928969002,0,0
367.9907563611473,1,88.12042779537909,0,0
103.27912056440141,1,72.2088508524551,0,0
228.21045887031033,0,165.2320585648193,0,0
110.73905119764127,0,44.942522299493255,0,0
1002.2138724566058,0,278.021500480438,0,0
451.40102403210983,1,126.0413754407306,1,0
277.0665855930191,1,72.5812558951229,0,0
432.79527688134715,0,139.91305194168564,1,0
291.60902274557435,0,399.76959330705773,0,0
1192.7291908146549,0,302.62202978522384,0,0
398.0441565632695,0,122.29134347604908,0,0
127.33969557095887,0,214.70673794226596,1,0
208.8156954645876,1,51.3484672092817,0,0
690.938487727998,1,241.71372748103576,0,0
71.29763240255879,0,651.8866410835317,0,0
378.06760186538213,1,134.5044443368774,0,0
608.6347446394564,0,281.5009305801781,1,0
671.0732315361766,0,232.6704238096333,1,0
531.3082939593438,1,206.72848124685018,0,0
391.97595847267763,0,737.4741959060424,0,0
163.2329611354647,0,159.00358827016035,0,0
5442.460032027834,1,197.61348123459777,0,0
151.40970832493264,0,283.83359396058364,0,0
1931.276444854073,1,578.2357114279251,1,0
437.56698290818684,1,233.4267884765172,0,0
1117.0060160766004,0,117.32274965115201,0,0
452.23605078911385,1,394.8660518227016,0,0
551.3743940834833,1,274.1771586231073,0,0
575.1336976012844,0,703.2998506876575,1,0
166.48620851853414,0,137.1652993117527,0,0
49.15901322238048,1,169.44088760656587,0,0
718.2063512318676,1,338.01726529142906,0,0
731.0236515164811,0,1075.2534014987955,1,0
1972.5529229887322,0,586.9637030036514,0,0
100.55431762664442,2,71.42823080793448,0,0
1958.2790327237633,1,182.60032386138766,0,0
442.2227373552899,3,325.6696993566541,0,0
502.5239539637047,2,248.428769454357,1,0
3010.278379043329,1,75.9699356162543,1,0
1053.3541558887523,1,167.35217778827263,1,0
449.1375475248477,1,302.2279401266895,0,0
163.290400911692,1,579.2236163157226,0,0
266.3658968984978,2,110.12883308289615,0,0
376.18520535464796,2,188.0747457296452,0,0
1283.41164699153,3,495.9979537107551,1,0
484.3640017492895,1,605.3926808464101,0,0
4578.003854808997,5,12.106023728709141,1,1
3486.501743122265,0,299.6351709946025,0,0
258.24800010569516,1,930.7026141602582,0,0
280.9919923968962,0,131.6229943174782,0,0
1601.3029183299027,1,310.97522775232414,1,0
931.9844296818486,1,420.5751855656274,0,0
515.2609997977261,1,463.74371878467156,0,0
917.1074177095219,0,173.8914783397766,0,0
1227.1546211540892,1,427.502629730891,0,0
631.1350131378941,0,57.86558510582825,1,0
3037.176990529613,1,66.32113007346311,1,1
123.34282002553883,1,134.18000985538316,0,0
172.82240662391308,0,351.86231711530786,0,0
1760.071676660586,0,192.01482565148586,0,0
550.083292806092,0,136.6162916471763,1,0
4431.624783971582,1,80.86509049766399,1,1
144.8178227032728,0,253.5892555068585,0,0
94.07752611553863,2,95.8792423493116,0,0
197.7488053615057,1,83.5225304429068,0,0
810.7690207895095,0,68.67096315277183,0,0
731.0336784281623,0,209.23044209755165,0,0
77.42724419217328,0,312.60014639448985,0,0
152.22372187313005,3,92.38516397082242,0,0
294.9148291670131,2,56.97768690146172,0,0
50.85800420532695,0,405.5740440327805,0,0
921.3856232644403,0,411.2885600870487,0,0
684.3354292470809,1,193.93270903619037,0,0
1242.1256280119635,0,331.4061969369075,0,0
2596.083446884129,2,59.19039230765759,1,1
93.38393541672767,0,594.7734569110929,0,0
120.59253357314779,0,1335.8324196192518,0,0
94.20119727643221,0,126.38389110061117,0,0
276.4781439271597,0,29.118266415096862,0,0
235.56094238338113,0,288.2548698241944,0,0
372.9993182282756,0,554.8731621964075,0,0
661.1434905784106,0,123.67865540652336,1,0
778.7386564149043,0,60.33519840888215,0,0
241.34167978080293,0,217.19049714892256,0,0
126.00166914227312,1,113.2928351512388,0,0
346.339805393207,0,140.1986714675795,0,0
1010.6701389801328,0,514.6386465341935,0,0
1649.9097699992747,0,363.35041621344084,0,0
1299.2920101810864,0,147.71689722798126,0,0
942.1773126830765,1,64.91968849503976,0,0
323.99314547962985,1,1021.6687100703537,0,0
293.53442873552297,1,308.70683972514524,0,0
422.10830462370893,1,91.28490198730589,0,0
1825.7023293074667,1,152.30216544001104,0,0
4406.695906331613,1,96.27882150371462,0,0
58.13790630497582,1,82.95374066256834,0,0
123.97673504978562,0,314.93106737783467,1,0
188.3722989962241,0,196.98739156206884,0,0
180.26936014631292,0,163.2828369943342,0,0
605.5659367920694,0,400.0327941455116,0,0
780.3020542020962,0,191.18147587754484,0,0
804.3421015291785,1,142.59076523223135,1,0
779.1709398984002,0,145.15815755026216,1,0
249.1721835210589,1,146.92107382130902,0,0
264.1486227568625,1,128.97115860354978,0,0
333.8856794445046,1,346.0502148189561,0,0
444.00321164447087,0,319.9274914638109,0,0
187.0716160813222,0,52.684997721693584,0,0
239.05449689430776,0,632.674014941264,0,0
362.5743756495472,0,501.263685003823,0,0
1294.4710457431315,0,1001.7972467348065,0,0
571.8239858100577,0,299.3078969815744,0,0
118.91040735084965,1,188.74417489525771,0,0
1152.6423705311324,1,109.18175632251213,1,0
2663.9585959646474,0,178.43438825759304,0,0
352.0233179441898,0,63.92427533527323,0,0
630.0698645636284,0,334.68825688984475,0,0
766.1850671703024,0,746.8668873676959,0,0
2127.732741680211,0,239.26759015187235,0,0
720.8159802195554,2,653.8555450566871,0,0
349.7680444218693,1,212.5766617868746,1,0
805.205900773458,0,180.25204181866187,1,0
266.8078900738624,0,148.98046510522695,0,0
830.7619348933966,0,194.98750509516046,0,0
466.3224260443355,0,151.50951005582579,0,0
1732.4100305919283,3,112.50421358688091,1,1
196.071169135897,0,354.87159337129646,0,0
930.4274423283523,0,81.2127412536742,0,0
199.19381114095253,2,787.5763769227812,0,0
363.3805822224794,1,109.01595226011916,0,0
456.29785729484513,0,206.00258921905942,0,0
4947.433183896436,0,1189.148643438727,0,0
432.0326762914707,2,99.86794828645084,0,0
554.4149877704997,0,176.48117098920576,0,1
486.73394563816845,0,587.2759184578347,0,0
557.554952891698,2,98.04110190173895,0,0
203.29296736575913,0,360.832518171408,0,0
394.6937124365398,0,177.19113735628454,0,0
190.846145170718,0,502.35199617340794,0,0
6289.47575112964,1,69.18721438546532,1,1
162.98668356623872,0,481.6996838994689,0,0
1513.4260613160836,2,180.300455462072,1,0
98.84526634839176,0,197.4241084498337,0,0
1410.6936398367434,0,857.4695356775884,0,0
111.30425271041068,0,143.40999102423774,1,0
127.44342241717668,0,451.2816752522566,0,0
325.26839974208485,0,306.7149117175447,0,0
223.2309216514433,2,113.4966254544981,0,0
216.70459387650695,2,869.9594819183316,0,0
355.7744202366739,0,436.5026212480269,0,0
1362.2934548128285,1,209.41757043227753,0,0
322.62507304092514,0,45.778660415689146,0,0
397.846911574813,0,92.71143347224356,0,0
103.50108965255984,0,310.9947865292222,0,0
287.3449397484887,0,30.004382784515922,0,0
120.73330565023714,0,221.61544185113598,0,0
224.99105292183162,1,628.5875387907496,1,0
1255.6859185038397,1,62.86692009970539,0,0
691.0505485844062,0,117.47328888059447,0,0
168.5572200728766,2,298.13456370571043,0,0
2039.5327490925742,0,648.0838612736702,0,0
53.744291561529316,0,414.8899147183374,0,0
643.148894111576,0,183.8875000114401,1,0
213.39118228040138,0,1006.3871452894869,0,0
571.2622428666514,0,1313.831798954516,0,0
1166.430804286643,2,53.769941029619204,1,0
254.19753672478063,0,100.69793648732745,0,0
167.00157955160054,1,1764.568610358053,0,0
1549.3499663086934,0,62.159627356531935,0,0
132.53851338196048,0,117.25493437640364,0,0
79.7244231407698,0,286.89094230858836,1,0
210.43056199552672,0,139.638566933511,0,0
1427.9279483792686,0,564.762983545551,0,0
117.37203438726345,0,99.42873496960355,0,0
255.93115017988123,1,129.79138333870642,0,0
497.1828963416742,0,141.07878511922004,0,0
478.29329165602815,0,855.8371303185852,0,0
960.9062538790994,1,44.40179969173512,1,1
465.64581825885784,1,350.0299023767608,0,0
141.47549595328513,0,490.1687805615682,0,0
